"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.808282750E0,-2.056723022E-1,-6.092330933E-1,9.628726959E0
3.818296750E0,-2.080673218E-1,-5.996530151E-1,9.617649994E0
3.828310750E0,-2.017803955E-1,-6.123765564E-1,9.627379761E0
3.838324750E0,-2.011816406E-1,-6.137237549E-1,9.617649994E0
3.848338750E0,-2.164498901E-1,-6.104306030E-1,9.618847504E0
3.858352750E0,-2.050735474E-1,-6.152206421E-1,9.639354858E0
3.868366750E0,-2.139051819E-1,-6.182144165E-1,9.645043030E0
3.878380750E0,-2.122586060E-1,-6.201603699E-1,9.631720734E0
3.888394750E0,-2.119592285E-1,-6.301895142E-1,9.642348633E0
3.898408750E0,-2.219883728E-1,-6.179150391E-1,9.642797699E0
3.908422750E0,-2.290237427E-1,-6.219566345E-1,9.622589722E0
3.918436750E0,-2.216889954E-1,-6.224057007E-1,9.634265442E0
3.928450750E0,-2.151026917E-1,-6.200106812E-1,9.638606415E0
3.938464750E0,-2.267784119E-1,-6.243516541E-1,9.627679138E0
3.948478750E0,-2.157014465E-1,-6.253994751E-1,9.649084625E0
3.958492750E0,-2.198927307E-1,-6.188131714E-1,9.637259216E0
3.968506750E0,-2.353106689E-1,-6.234535217E-1,9.634564819E0
3.978520750E0,-2.321672058E-1,-6.321354675E-1,9.645192719E0
3.988534750E0,-2.234852600E-1,-6.156697083E-1,9.651329956E0
3.998549750E0,-2.365081787E-1,-6.215075684E-1,9.629325714E0
4.008563750E0,-2.055226135E-1,-6.168672180E-1,9.636660461E0
4.018577750E0,-1.971400452E-1,-6.018983459E-1,9.631421356E0
4.028591750E0,-1.893562317E-1,-5.983058167E-1,9.614506531E0
4.038605750E0,-1.863624573E-1,-6.056405640E-1,9.624086609E0
4.048619750E0,-1.919009399E-1,-6.004014587E-1,9.636510773E0
4.058633750E0,-2.085163879E-1,-6.072871399E-1,9.611512756E0
4.068647750E0,-2.020797729E-1,-6.030958557E-1,9.629026337E0
4.078661750E0,-1.965412903E-1,-6.032455444E-1,9.646988983E0
4.088675750E0,-2.106120300E-1,-6.057902527E-1,9.634265442E0
4.098689750E0,-2.037263489E-1,-6.144721985E-1,9.643845520E0
4.108703750E0,-1.984872437E-1,-6.140231323E-1,9.644144897E0
4.118717750E0,-2.191442871E-1,-6.048921204E-1,9.623188477E0
4.128731750E0,-2.237846375E-1,-6.147715759E-1,9.634415131E0
4.138745750E0,-2.040257263E-1,-6.168672180E-1,9.644893341E0
4.148759750E0,-2.221380615E-1,-6.083349609E-1,9.624984741E0
4.158773750E0,-2.291734314E-1,-6.225553894E-1,9.623936920E0
4.168787750E0,-1.989363098E-1,-6.291416931E-1,9.652078400E0
4.178801750E0,-2.049238586E-1,-6.095324707E-1,9.643097076E0
4.188815750E0,-2.210902405E-1,-6.119274902E-1,9.632618866E0
4.198829750E0,-2.251318359E-1,-6.301895142E-1,9.652826843E0
4.208843208E0,-2.248324585E-1,-6.176156616E-1,9.636361084E0
4.218857208E0,-2.273771667E-1,-6.150709534E-1,9.621990967E0
4.228871208E0,-2.154020691E-1,-6.159690857E-1,9.631121979E0
4.238885208E0,-2.073188782E-1,-6.150709534E-1,9.644444275E0
4.248899208E0,-2.058219910E-1,-6.122268677E-1,9.627529449E0
4.258913208E0,-2.008822632E-1,-6.035449219E-1,9.636061707E0
4.268927208E0,-2.010319519E-1,-6.132746887E-1,9.642498322E0
4.278941208E0,-2.091151428E-1,-6.084846497E-1,9.632020111E0
4.288955208E0,-2.062710571E-1,-6.090834045E-1,9.619296570E0
4.298969208E0,-1.929487610E-1,-6.063890076E-1,9.636510773E0
4.308983208E0,-2.071691895E-1,-6.050418091E-1,9.631870422E0
4.318997208E0,-2.149530029E-1,-6.116281128E-1,9.611961823E0
4.329011208E0,-1.890568542E-1,-6.108796692E-1,9.640252991E0
4.339025208E0,-1.959425354E-1,-5.984555054E-1,9.639055481E0
4.349039208E0,-2.170486450E-1,-6.048921204E-1,9.620943146E0
4.359053208E0,-2.020797729E-1,-6.140231323E-1,9.644593964E0
4.369068208E0,-2.165995789E-1,-6.083349609E-1,9.649982758E0
4.379082208E0,-2.216889954E-1,-6.083349609E-1,9.619296570E0
4.389096208E0,-2.002835083E-1,-6.123765564E-1,9.635612640E0
4.399110208E0,-2.076182556E-1,-6.147715759E-1,9.643695831E0
4.409124208E0,-2.201921082E-1,-6.265969849E-1,9.619745636E0
4.419138208E0,-2.080673218E-1,-6.024971008E-1,9.639354858E0
4.429152208E0,-1.984872437E-1,-6.093827820E-1,9.639953613E0
4.439166208E0,-2.164498901E-1,-6.108796692E-1,9.625134430E0
4.449180208E0,-2.263293457E-1,-6.057902527E-1,9.629625092E0
4.459194208E0,-2.119592285E-1,-6.048921204E-1,9.649982758E0
4.469208208E0,-2.019300842E-1,-5.960604858E-1,9.622589722E0
4.479222208E0,-1.951940918E-1,-5.867797852E-1,9.613009644E0
4.489236208E0,-1.913021851E-1,-5.965095520E-1,9.634864197E0
4.499250208E0,-1.999841309E-1,-6.053411865E-1,9.634415131E0
4.509264208E0,-2.124082947E-1,-6.010002136E-1,9.619595947E0
4.519278208E0,-1.977388000E-1,-5.933660889E-1,9.637708282E0
4.529292208E0,-2.020797729E-1,-5.948629761E-1,9.632469177E0
4.539306208E0,-2.142045593E-1,-6.084846497E-1,9.620194702E0
4.549320208E0,-1.975891113E-1,-6.084846497E-1,9.641001434E0
4.559334208E0,-2.082170105E-1,-6.116281128E-1,9.646240540E0
4.569348208E0,-2.088157654E-1,-6.007008362E-1,9.637857971E0
4.579362208E0,-2.094145203E-1,-6.015989685E-1,9.640402679E0
4.589376208E0,-2.022294617E-1,-6.093827820E-1,9.641151123E0
4.599390208E0,-2.195933533E-1,-6.092330933E-1,9.633966064E0
4.609404208E0,-2.240840149E-1,-6.210585022E-1,9.629475403E0
4.619418208E0,-2.303709412E-1,-6.126759338E-1,9.651928711E0
4.629432208E0,-2.329156494E-1,-6.170169067E-1,9.639654236E0
4.639446208E0,-2.201921082E-1,-6.137237549E-1,9.646390228E0
4.649460208E0,-2.083666992E-1,-6.015989685E-1,9.659712524E0
4.659474208E0,-2.258802795E-1,-6.110293579E-1,9.640402679E0
4.669488208E0,-2.158511353E-1,-6.113287354E-1,9.619446259E0
4.679502208E0,-2.299218750E-1,-6.083349609E-1,9.624835052E0
4.689516208E0,-2.275268555E-1,-6.060896301E-1,9.620344391E0
4.699530208E0,-2.038760376E-1,-6.014492798E-1,9.620045013E0
4.709544208E0,-2.164498901E-1,-6.038442993E-1,9.615105286E0
4.719558208E0,-2.083666992E-1,-6.036946106E-1,9.627529449E0
4.729572208E0,-2.124082947E-1,-6.074368286E-1,9.624385986E0
4.739586208E0,-2.281256104E-1,-6.104306030E-1,9.627379761E0
4.749600208E0,-2.118095398E-1,-5.954617310E-1,9.641300812E0
4.759614208E0,-1.749861145E-1,-5.866300964E-1,9.632469177E0
4.769629208E0,-1.954934692E-1,-5.815406799E-1,9.608518982E0
4.779643208E0,-2.207908630E-1,-5.945635986E-1,9.618099060E0
4.789657208E0,-1.969903564E-1,-5.900729370E-1,9.639504547E0
4.799671208E0,-1.784289551E-1,-5.746549988E-1,9.615554352E0
4.809685208E0,-1.993853760E-1,-5.629792786E-1,9.593999176E0
4.819699208E0,-2.086660767E-1,-5.863307190E-1,9.643246765E0
4.829713208E0,-2.100132751E-1,-5.980064392E-1,9.638756104E0
4.839727208E0,-2.210902405E-1,-5.888754272E-1,9.604327698E0
4.849741208E0,-1.966909790E-1,-5.936654663E-1,9.637109528E0
4.859755208E0,-1.913021851E-1,-5.971083069E-1,9.639205170E0
4.869769208E0,-2.055226135E-1,-6.030958557E-1,9.610464935E0
4.879783208E0,-2.155517578E-1,-6.041436768E-1,9.613159332E0
4.889797208E0,-2.127076721E-1,-5.996530151E-1,9.633666687E0
4.899811208E0,-2.140548706E-1,-6.017486572E-1,9.618099060E0
4.909825208E0,-2.207908630E-1,-5.999523926E-1,9.628277893E0
4.919839208E0,-2.025288391E-1,-6.149212646E-1,9.664203186E0
4.929853208E0,-2.186952209E-1,-6.140231323E-1,9.642498322E0
4.939867208E0,-2.180964661E-1,-6.138734436E-1,9.635163574E0
4.949881208E0,-2.086660767E-1,-6.027964783E-1,9.656868439E0
4.959895208E0,-2.164498901E-1,-5.944139099E-1,9.632768555E0
4.969909208E0,-2.415975952E-1,-6.128256226E-1,9.611812134E0
4.979923208E0,-1.972897339E-1,-6.077362061E-1,9.646240540E0
4.989937208E0,-1.950444031E-1,-5.797444153E-1,9.635163574E0
4.999951208E0,-2.168989563E-1,-5.939648438E-1,9.602830811E0
5.009965208E0,-1.993853760E-1,-5.930667114E-1,9.646689606E0
5.019979208E0,-2.046244812E-1,-5.971083069E-1,9.644893341E0
5.029993208E0,-2.276765442E-1,-6.090834045E-1,9.608968048E0
5.040007208E0,-2.056723022E-1,-5.984555054E-1,9.634714508E0
5.050021208E0,-1.963916016E-1,-6.059399414E-1,9.650880890E0
5.060035208E0,-2.140548706E-1,-6.066883850E-1,9.617051239E0
5.070049208E0,-2.281256104E-1,-6.026467896E-1,9.629325714E0
5.080063208E0,-2.207908630E-1,-6.039939880E-1,9.653275909E0
5.090077208E0,-2.160008240E-1,-6.044430542E-1,9.613159332E0
5.100091208E0,-2.110610962E-1,-5.950126648E-1,9.628427582E0
5.110105208E0,-1.990859985E-1,-5.959107971E-1,9.655221863E0
5.120119208E0,-2.186952209E-1,-6.005511475E-1,9.639803925E0
5.130133208E0,-2.314187622E-1,-6.045927429E-1,9.624385986E0
5.140147208E0,-2.092648315E-1,-5.993536377E-1,9.637708282E0
5.150161208E0,-2.137554932E-1,-6.054908752E-1,9.635762329E0
5.160175208E0,-2.116598511E-1,-5.941145325E-1,9.627230072E0
5.170189208E0,-2.068698120E-1,-5.965095520E-1,9.645342407E0
5.180203208E0,-2.165995789E-1,-6.110293579E-1,9.632618866E0
5.190217208E0,-2.195933533E-1,-6.010002136E-1,9.625583496E0
5.200231208E0,-2.061213684E-1,-5.974076843E-1,9.631571045E0
5.210244958E0,-2.026785278E-1,-6.164181519E-1,9.637558594E0
5.220259958E0,-2.200424194E-1,-6.090834045E-1,9.631870422E0
5.230273958E0,-2.140548706E-1,-5.999523926E-1,9.635612640E0
5.240287958E0,-2.219883728E-1,-6.084846497E-1,9.630822601E0
5.250301958E0,-2.224374390E-1,-6.011499023E-1,9.631870422E0
5.260315958E0,-2.119592285E-1,-6.020480347E-1,9.622140656E0
5.270329958E0,-2.044747925E-1,-6.021977234E-1,9.630223846E0
5.280343958E0,-2.167492676E-1,-6.105802917E-1,9.638456726E0
5.290357958E0,-2.197430420E-1,-6.030958557E-1,9.623787231E0
5.300371958E0,-2.092648315E-1,-5.930667114E-1,9.629026337E0
5.310385958E0,-2.065704346E-1,-6.093827820E-1,9.639055481E0
5.320399958E0,-2.079176331E-1,-5.992039490E-1,9.632169800E0
5.330413958E0,-2.134561157E-1,-5.978567505E-1,9.633516998E0
5.340427958E0,-2.092648315E-1,-6.104306030E-1,9.642049255E0
5.350441958E0,-2.103126526E-1,-5.999523926E-1,9.631870422E0
5.360455958E0,-2.228865051E-1,-6.065386963E-1,9.619296570E0
5.370469958E0,-2.165995789E-1,-6.125262451E-1,9.633666687E0
5.380483958E0,-2.031275940E-1,-6.065386963E-1,9.640402679E0
5.390497958E0,-2.164498901E-1,-6.096821594E-1,9.631571045E0
5.400511958E0,-2.146536255E-1,-5.965095520E-1,9.633816376E0
5.410525958E0,-2.146536255E-1,-6.065386963E-1,9.635462952E0
5.420539958E0,-2.197430420E-1,-6.089337158E-1,9.633666687E0
5.430553958E0,-2.136058044E-1,-5.990542603E-1,9.626182251E0
5.440567958E0,-2.112107849E-1,-6.001020813E-1,9.629625092E0
5.450581958E0,-2.101629639E-1,-5.981561279E-1,9.630972290E0
5.460595958E0,-2.161505127E-1,-6.051914978E-1,9.620643768E0
5.470609958E0,-2.148033142E-1,-6.062393188E-1,9.639504547E0
5.480623958E0,-2.118095398E-1,-5.992039490E-1,9.634265442E0
5.490637958E0,-2.112107849E-1,-6.035449219E-1,9.622589722E0
5.500651958E0,-2.148033142E-1,-6.002517700E-1,9.630672913E0
5.510665958E0,-2.110610962E-1,-6.137237549E-1,9.634864197E0
5.520679958E0,-2.174977112E-1,-6.090834045E-1,9.630373535E0
5.530693958E0,-2.151026917E-1,-5.981561279E-1,9.634115753E0
5.540707958E0,-2.119592285E-1,-5.939648438E-1,9.635462952E0
5.550721958E0,-2.029779053E-1,-5.990542603E-1,9.624685364E0
5.560735958E0,-2.176473999E-1,-5.942642212E-1,9.626331940E0
5.570749958E0,-2.110610962E-1,-6.007008362E-1,9.629625092E0
5.580763958E0,-2.080673218E-1,-5.975573730E-1,9.637708282E0
5.590777958E0,-2.139051819E-1,-6.029461670E-1,9.619446259E0
5.600791958E0,-2.155517578E-1,-6.044430542E-1,9.641450500E0
5.610805958E0,-2.170486450E-1,-6.090834045E-1,9.625433807E0
5.620819958E0,-2.163002014E-1,-6.099815369E-1,9.620793457E0
5.630833958E0,-2.089654541E-1,-6.027964783E-1,9.636660461E0
5.640847958E0,-2.061213684E-1,-5.945635986E-1,9.637857971E0
5.650861958E0,-2.219883728E-1,-5.965095520E-1,9.633816376E0
5.660875958E0,-2.110610962E-1,-6.036946106E-1,9.626781006E0
5.670889958E0,-2.050735474E-1,-6.018983459E-1,9.634115753E0
5.680903958E0,-2.140548706E-1,-5.972579956E-1,9.631271667E0
5.690917958E0,-2.165995789E-1,-5.933660889E-1,9.627529449E0
5.700931958E0,-2.100132751E-1,-5.993536377E-1,9.638007660E0
5.710945958E0,-2.121089172E-1,-5.977070618E-1,9.624535675E0
5.720959958E0,-2.097138977E-1,-6.035449219E-1,9.625433807E0
5.730974958E0,-2.143542480E-1,-6.050418091E-1,9.621541901E0
5.740987958E0,-2.189945984E-1,-6.023474121E-1,9.617200928E0
5.751001958E0,-2.070195007E-1,-6.062393188E-1,9.632618866E0
5.761016958E0,-2.062710571E-1,-6.165678406E-1,9.633516998E0
5.771030958E0,-2.128573608E-1,-6.084846497E-1,9.637408905E0
5.781044958E0,-2.106120300E-1,-6.075865173E-1,9.642348633E0
5.791058958E0,-2.124082947E-1,-6.120771790E-1,9.632020111E0
5.801072958E0,-2.173480225E-1,-5.917195129E-1,9.621841278E0
5.811086958E0,-2.189945984E-1,-6.001020813E-1,9.630822601E0
5.821100958E0,-2.061213684E-1,-6.038442993E-1,9.638157349E0
5.831114958E0,-2.098635864E-1,-6.077362061E-1,9.629475403E0
5.841128958E0,-2.121089172E-1,-5.927673340E-1,9.630972290E0
5.851142958E0,-2.038760376E-1,-5.963598633E-1,9.633666687E0
5.861156958E0,-2.064207458E-1,-6.032455444E-1,9.626182251E0
5.871170958E0,-2.107617188E-1,-5.995033264E-1,9.623338165E0
5.881184958E0,-2.121089172E-1,-6.048921204E-1,9.621242523E0
5.891198958E0,-2.134561157E-1,-5.992039490E-1,9.630672913E0
5.901212958E0,-2.122586060E-1,-6.056405640E-1,9.618847504E0
5.911226958E0,-2.148033142E-1,-6.185137939E-1,9.632319489E0
5.921240958E0,-2.128573608E-1,-6.078858948E-1,9.639354858E0
5.931254958E0,-2.185455322E-1,-6.054908752E-1,9.627379761E0
5.941268958E0,-2.149530029E-1,-5.993536377E-1,9.627828827E0
5.951282958E0,-2.034269714E-1,-6.075865173E-1,9.632768555E0
5.961296958E0,-2.098635864E-1,-5.897735596E-1,9.620793457E0
5.971310958E0,-2.148033142E-1,-5.953120422E-1,9.623188477E0
5.981324958E0,-2.157014465E-1,-6.054908752E-1,9.637558594E0
5.991338958E0,-2.198927307E-1,-6.017486572E-1,9.630972290E0
6.001352958E0,-2.170486450E-1,-6.110293579E-1,9.629774780E0
6.011366958E0,-2.020797729E-1,-6.002517700E-1,9.639803925E0
6.021380958E0,-2.119592285E-1,-5.945635986E-1,9.638157349E0
6.031394958E0,-2.140548706E-1,-5.968089294E-1,9.623038788E0
6.041408958E0,-2.107617188E-1,-5.962101746E-1,9.635612640E0
6.051422958E0,-2.128573608E-1,-6.053411865E-1,9.623637543E0
6.061436958E0,-2.167492676E-1,-6.050418091E-1,9.619446259E0
6.071450958E0,-2.029779053E-1,-6.053411865E-1,9.637259216E0
6.081464958E0,-2.106120300E-1,-6.038442993E-1,9.638756104E0
6.091478958E0,-2.177970886E-1,-6.011499023E-1,9.639803925E0
6.101492958E0,-2.073188782E-1,-6.027964783E-1,9.637708282E0
6.111506958E0,-2.025288391E-1,-6.123765564E-1,9.649683380E0
6.121520958E0,-2.131567383E-1,-6.125262451E-1,9.616153107E0
6.131534958E0,-2.053729248E-1,-6.026467896E-1,9.628876648E0
6.141548958E0,-2.098635864E-1,-6.072871399E-1,9.640552368E0
6.151562958E0,-2.221380615E-1,-6.004014587E-1,9.625284119E0
6.161576958E0,-2.125579834E-1,-6.038442993E-1,9.625284119E0
6.171590958E0,-2.085163879E-1,-6.021977234E-1,9.647737427E0
6.181604958E0,-2.130070496E-1,-6.036946106E-1,9.626930695E0
6.191618958E0,-2.154020691E-1,-6.105802917E-1,9.633367310E0
6.201632958E0,-2.023791504E-1,-6.017486572E-1,9.636061707E0
6.211647083E0,-2.143542480E-1,-5.992039490E-1,9.628577271E0
6.221661083E0,-2.174977112E-1,-6.012995911E-1,9.625882874E0
6.231675083E0,-2.089654541E-1,-6.062393188E-1,9.638456726E0
6.241689083E0,-2.133064270E-1,-6.074368286E-1,9.638007660E0
6.251703083E0,-2.116598511E-1,-6.111790466E-1,9.621092834E0
6.261717083E0,-2.026785278E-1,-5.962101746E-1,9.641600189E0
6.271731083E0,-2.104623413E-1,-6.023474121E-1,9.629026337E0
6.281745083E0,-2.106120300E-1,-5.968089294E-1,9.618847504E0
6.291759083E0,-2.044747925E-1,-6.015989685E-1,9.628577271E0
6.301773083E0,-2.058219910E-1,-6.035449219E-1,9.620943146E0
6.311788083E0,-2.203417969E-1,-6.093827820E-1,9.617649994E0
6.321802083E0,-2.038760376E-1,-6.164181519E-1,9.642198944E0
6.331816083E0,-2.067201233E-1,-6.096821594E-1,9.634714508E0
6.341830083E0,-2.161505127E-1,-5.960604858E-1,9.620793457E0
6.351844083E0,-2.107617188E-1,-6.029461670E-1,9.636211395E0
6.361858083E0,-2.083666992E-1,-6.041436768E-1,9.642947388E0
6.371872083E0,-2.248324585E-1,-5.899232483E-1,9.608818359E0
6.381886083E0,-2.047741699E-1,-6.110293579E-1,9.620045013E0
6.391900083E0,-1.995350647E-1,-5.999523926E-1,9.637109528E0
6.401914083E0,-2.180964661E-1,-6.062393188E-1,9.612410889E0
6.411928083E0,-2.257305908E-1,-6.045927429E-1,9.626631317E0
6.421942083E0,-2.109114075E-1,-6.042933655E-1,9.645342407E0
6.431956083E0,-2.095642090E-1,-6.060896301E-1,9.641600189E0
6.441970083E0,-2.204914856E-1,-5.989045715E-1,9.626481628E0
6.451984083E0,-2.185455322E-1,-6.062393188E-1,9.636510773E0
6.461998083E0,-2.142045593E-1,-6.038442993E-1,9.632469177E0
6.472012083E0,-2.179467773E-1,-6.056405640E-1,9.601932678E0
6.482026083E0,-2.115101624E-1,-6.045927429E-1,9.629176025E0
6.492040083E0,-2.088157654E-1,-6.021977234E-1,9.638157349E0
6.502054083E0,-2.225871277E-1,-5.986051941E-1,9.621541901E0
6.512068083E0,-2.119592285E-1,-6.042933655E-1,9.632768555E0
6.522082083E0,-2.041754150E-1,-6.051914978E-1,9.643396454E0
6.532096083E0,-2.179467773E-1,-6.047424316E-1,9.616452484E0
6.542110083E0,-2.176473999E-1,-6.068380737E-1,9.635612640E0
6.552124083E0,-2.113604736E-1,-6.087840271E-1,9.638606415E0
6.562138083E0,-2.209405518E-1,-6.068380737E-1,9.620943146E0
6.572152083E0,-2.142045593E-1,-6.063890076E-1,9.613907776E0
6.582166083E0,-2.049238586E-1,-5.996530151E-1,9.633367310E0
6.592180083E0,-2.212399292E-1,-6.098318481E-1,9.614656219E0
6.602194083E0,-2.260299683E-1,-6.044430542E-1,9.622889099E0
6.612208083E0,-2.089654541E-1,-6.050418091E-1,9.641899567E0
6.622222083E0,-2.083666992E-1,-6.075865173E-1,9.630972290E0
6.632236083E0,-2.154020691E-1,-6.020480347E-1,9.623038788E0
6.642250083E0,-2.034269714E-1,-5.983058167E-1,9.639803925E0
6.652264083E0,-2.056723022E-1,-6.035449219E-1,9.636361084E0
6.662278083E0,-2.180964661E-1,-6.007008362E-1,9.624385986E0
6.672292083E0,-2.200424194E-1,-6.069877625E-1,9.617799683E0
6.682306083E0,-2.023791504E-1,-6.017486572E-1,9.628277893E0
6.692320083E0,-2.088157654E-1,-6.011499023E-1,9.622589722E0
6.702334083E0,-2.119592285E-1,-6.156697083E-1,9.617649994E0
6.712348083E0,-2.097138977E-1,-6.146218872E-1,9.625882874E0
6.722362083E0,-2.197430420E-1,-5.983058167E-1,9.622589722E0
6.732376083E0,-2.113604736E-1,-6.018983459E-1,9.629325714E0
6.742390083E0,-2.097138977E-1,-6.068380737E-1,9.626032562E0
6.752404083E0,-2.109114075E-1,-6.048921204E-1,9.623936920E0
6.762418083E0,-2.124082947E-1,-5.993536377E-1,9.630223846E0
6.772433083E0,-2.151026917E-1,-5.984555054E-1,9.634115753E0
6.782447083E0,-2.044747925E-1,-5.999523926E-1,9.617949371E0
6.792461083E0,-2.148033142E-1,-6.026467896E-1,9.627379761E0
6.802475083E0,-2.016307068E-1,-5.996530151E-1,9.634714508E0
6.812489083E0,-2.079176331E-1,-6.004014587E-1,9.625583496E0
6.822503083E0,-2.154020691E-1,-6.059399414E-1,9.621242523E0
6.832517083E0,-2.179467773E-1,-6.032455444E-1,9.630672913E0
6.842531083E0,-2.168989563E-1,-6.048921204E-1,9.631121979E0
6.852545083E0,-2.110610962E-1,-6.083349609E-1,9.638307037E0
6.862559083E0,-2.028282166E-1,-6.015989685E-1,9.631720734E0
6.872573083E0,-2.122586060E-1,-5.998027039E-1,9.627230072E0
6.882587083E0,-2.188449097E-1,-6.059399414E-1,9.615254974E0
6.892601083E0,-2.206411743E-1,-6.125262451E-1,9.628427582E0
6.902615083E0,-2.095642090E-1,-6.102809143E-1,9.630672913E0
6.912629083E0,-2.047741699E-1,-6.092330933E-1,9.633367310E0
6.922643083E0,-2.116598511E-1,-5.989045715E-1,9.635462952E0
6.932657083E0,-2.183958435E-1,-6.191125488E-1,9.625733185E0
6.942671083E0,-2.170486450E-1,-6.005511475E-1,9.625583496E0
6.952685083E0,-2.055226135E-1,-5.995033264E-1,9.619296570E0
6.962699083E0,-2.098635864E-1,-5.944139099E-1,9.625583496E0
6.972713083E0,-2.097138977E-1,-6.096821594E-1,9.615704041E0
6.982727083E0,-2.160008240E-1,-5.945635986E-1,9.631421356E0
6.992741083E0,-2.209405518E-1,-6.105802917E-1,9.631121979E0
7.002755083E0,-2.222877502E-1,-6.120771790E-1,9.624535675E0
7.012769083E0,-2.113604736E-1,-6.029461670E-1,9.639654236E0
7.022783083E0,-2.076182556E-1,-6.036946106E-1,9.625583496E0
7.032797083E0,-2.168989563E-1,-6.014492798E-1,9.614955597E0
7.042811083E0,-2.165995789E-1,-6.026467896E-1,9.634564819E0
7.052825083E0,-2.176473999E-1,-6.092330933E-1,9.634415131E0
7.062839083E0,-2.080673218E-1,-6.032455444E-1,9.621242523E0
7.072853083E0,-2.109114075E-1,-6.027964783E-1,9.631421356E0
7.082867083E0,-2.082170105E-1,-6.054908752E-1,9.642498322E0
7.092881083E0,-2.125579834E-1,-6.057902527E-1,9.630223846E0
7.102895083E0,-2.103126526E-1,-6.084846497E-1,9.630523224E0
7.112909083E0,-2.031275940E-1,-5.935157776E-1,9.632469177E0
7.122923083E0,-2.143542480E-1,-6.020480347E-1,9.608668671E0
7.132937083E0,-2.127076721E-1,-6.090834045E-1,9.616302795E0
7.142951083E0,-2.115101624E-1,-6.048921204E-1,9.624086609E0
7.152965083E0,-2.207908630E-1,-6.123765564E-1,9.629176025E0
7.162980083E0,-2.183958435E-1,-5.983058167E-1,9.630972290E0
7.172994083E0,-2.080673218E-1,-6.069877625E-1,9.648785248E0
7.183008083E0,-2.038760376E-1,-6.010002136E-1,9.630223846E0
7.193022083E0,-2.076182556E-1,-5.977070618E-1,9.627828827E0
7.203036083E0,-2.119592285E-1,-6.017486572E-1,9.631720734E0
7.213050958E0,-2.097138977E-1,-6.047424316E-1,9.625882874E0
7.223064958E0,-2.092648315E-1,-5.986051941E-1,9.620943146E0
7.233078958E0,-2.071691895E-1,-6.099815369E-1,9.621092834E0
7.243092958E0,-2.101629639E-1,-6.078858948E-1,9.634115753E0
7.253106958E0,-2.203417969E-1,-5.989045715E-1,9.630223846E0
7.263120958E0,-2.206411743E-1,-6.140231323E-1,9.638157349E0
7.273134958E0,-2.189945984E-1,-6.105802917E-1,9.639205170E0
7.283148958E0,-2.134561157E-1,-5.993536377E-1,9.624385986E0
7.293162958E0,-2.174977112E-1,-6.011499023E-1,9.620194702E0
7.303176958E0,-2.059716797E-1,-5.989045715E-1,9.633217621E0
7.313190958E0,-2.100132751E-1,-6.090834045E-1,9.620943146E0
7.323204958E0,-2.219883728E-1,-6.087840271E-1,9.626032562E0
7.333218958E0,-2.131567383E-1,-6.042933655E-1,9.631271667E0
7.343232958E0,-2.131567383E-1,-6.066883850E-1,9.634415131E0
7.353246958E0,-2.079176331E-1,-5.969586182E-1,9.636510773E0
7.363260958E0,-2.115101624E-1,-6.110293579E-1,9.629924469E0
7.373274958E0,-2.176473999E-1,-6.122268677E-1,9.617500305E0
7.383288958E0,-2.073188782E-1,-5.990542603E-1,9.629774780E0
7.393302958E0,-2.071691895E-1,-6.051914978E-1,9.631870422E0
7.403316958E0,-2.089654541E-1,-6.054908752E-1,9.624835052E0
7.413330958E0,-2.195933533E-1,-6.057902527E-1,9.633217621E0
7.423344958E0,-2.189945984E-1,-6.078858948E-1,9.636810150E0
7.433358958E0,-2.180964661E-1,-6.081852722E-1,9.640103302E0
7.443372958E0,-2.243833923E-1,-6.050418091E-1,9.626182251E0
7.453386958E0,-2.104623413E-1,-6.089337158E-1,9.637109528E0
7.463401958E0,-2.077679443E-1,-6.072871399E-1,9.629625092E0
7.473415958E0,-2.107617188E-1,-6.059399414E-1,9.621092834E0
7.483429958E0,-2.065704346E-1,-5.954617310E-1,9.623936920E0
7.493443958E0,-2.152523804E-1,-5.957611084E-1,9.629475403E0
7.503457958E0,-2.091151428E-1,-5.972579956E-1,9.615853729E0
7.513471958E0,-2.179467773E-1,-5.977070618E-1,9.611213379E0
7.523485958E0,-2.076182556E-1,-6.059399414E-1,9.636660461E0
7.533499958E0,-2.104623413E-1,-6.104306030E-1,9.636810150E0
7.543513958E0,-2.188449097E-1,-6.018983459E-1,9.612261200E0
7.553527958E0,-2.157014465E-1,-6.104306030E-1,9.622589722E0
7.563541958E0,-2.151026917E-1,-6.117778015E-1,9.630523224E0
7.573555958E0,-2.122586060E-1,-6.050418091E-1,9.612560577E0
7.583569958E0,-2.095642090E-1,-6.093827820E-1,9.627230072E0
7.593583958E0,-2.133064270E-1,-6.093827820E-1,9.633217621E0
7.603597958E0,-2.157014465E-1,-6.053411865E-1,9.616302795E0
7.613611958E0,-2.073188782E-1,-6.026467896E-1,9.633367310E0
7.623625958E0,-2.071691895E-1,-6.001020813E-1,9.628427582E0
7.633639958E0,-2.082170105E-1,-5.987548828E-1,9.624385986E0
7.643653958E0,-2.118095398E-1,-6.083349609E-1,9.627379761E0
7.653667958E0,-2.107617188E-1,-6.063890076E-1,9.616302795E0
7.663681958E0,-2.201921082E-1,-6.069877625E-1,9.627978516E0
7.673695958E0,-2.177970886E-1,-6.198609924E-1,9.627679138E0
