"Time (s)"	"X (rad/s)"	"Y (rad/s)"	"Z (rad/s)"
2.356095846E1	-2.702865005E-1	2.029745132E-1	1.181105152E-1
2.357097246E1	-3.207498789E-1	3.087445796E-1	1.055591032E-1
2.358098646E1	-2.861761749E-1	4.026082158E-1	1.072802991E-1
2.359100046E1	-1.847308725E-1	4.368562996E-1	1.180934086E-1
2.360101546E1	-2.662965097E-2	3.860714138E-1	1.434810609E-1
2.361102946E1	1.410524100E-1	2.385690510E-1	1.822707355E-1
2.362104346E1	2.818798423E-1	4.218089581E-2	2.298678160E-1
2.363105746E1	3.766902685E-1	-1.484950930E-1	2.641238570E-1
2.364107146E1	4.067304432E-1	-2.910168171E-1	2.711466253E-1
2.365108546E1	3.700938225E-1	-3.704058528E-1	2.433961332E-1
2.366109946E1	2.837690413E-1	-4.078834653E-1	1.775763780E-1
2.367111346E1	1.421005130E-1	-4.348897934E-1	8.745054156E-2
2.368112746E1	-4.221607000E-2	-4.414563477E-1	-1.050104946E-2
2.369114146E1	-2.467470616E-1	-4.235597253E-1	-8.584708720E-2
2.370115546E1	-4.500940442E-1	-3.679947257E-1	-1.303991079E-1
2.371116946E1	-6.303899884E-1	-2.876512110E-1	-1.462325454E-1
2.372118346E1	-7.514016032E-1	-1.823234707E-1	-1.248209998E-1
2.373119746E1	-8.023248911E-1	-6.058447063E-2	-7.032510638E-2
2.374121146E1	-7.741979361E-1	6.533750892E-2	1.977975294E-2
2.375122546E1	-6.670606732E-1	1.761724651E-1	1.153074875E-1
2.376123946E1	-4.851561785E-1	2.216475457E-1	1.899146140E-1
2.377125346E1	-2.644823492E-1	1.956456900E-1	2.388496101E-1
2.378126746E1	-3.054122627E-2	1.355424076E-1	2.735252976E-1
2.379128146E1	1.852673888E-1	6.457395107E-2	3.029260635E-1
2.380129546E1	3.549802601E-1	1.677279361E-3	3.198699057E-1
2.381130946E1	4.654642642E-1	-5.411218852E-2	3.345771432E-1
2.382132346E1	5.143495202E-1	-9.743595868E-2	3.422603905E-1
2.383133746E1	5.160633326E-1	-1.317066699E-1	3.486068547E-1
2.384135146E1	4.655026793E-1	-1.800896525E-1	3.617026806E-1
2.385136646E1	3.845751584E-1	-2.336404324E-1	3.668603301E-1
2.386138046E1	2.996797264E-1	-2.684716582E-1	3.540553153E-1
2.387139446E1	2.305354476E-1	-2.435053438E-1	3.291540146E-1
2.388140771E1	1.981215775E-1	-2.006263286E-1	2.903267443E-1
2.389142171E1	1.844922006E-1	-1.856921613E-1	2.312768251E-1
2.390143571E1	1.943219304E-1	-1.699217260E-1	1.642772853E-1
2.391144971E1	2.244071811E-1	-1.464730054E-1	9.984209388E-2
2.392146371E1	2.529767752E-1	-1.165321469E-1	4.346111044E-2
2.393147771E1	2.621694505E-1	-7.548961788E-2	-1.329059899E-2
2.394149171E1	2.545892894E-1	-4.529691767E-3	-5.569611490E-2
2.395150571E1	2.281247675E-1	8.742875606E-2	-7.715059817E-2
2.396151971E1	1.854502708E-1	1.666090637E-1	-8.265987039E-2
2.397153371E1	1.610844731E-1	2.308217436E-1	-7.807926834E-2
2.398154771E1	1.688803434E-1	2.764904499E-1	-6.035752594E-2
2.399156171E1	1.992752999E-1	2.970197797E-1	-3.170422465E-2
2.400157571E1	2.503579557E-1	2.405977547E-1	8.090594783E-3
2.401158971E1	2.850673199E-1	9.714482725E-2	4.733155668E-2
2.402160371E1	2.714362144E-1	-1.408043504E-1	7.584282756E-2
2.403161771E1	1.678986698E-1	-4.183253646E-1	7.498005033E-2
2.404163171E1	-5.407527462E-2	-6.811548471E-1	3.551173583E-2
2.405164571E1	-3.697255850E-1	-8.336567879E-1	-1.946432143E-2
2.406166071E1	-7.291588783E-1	-8.285435438E-1	-7.643599808E-2
2.407167471E1	-1.048374653E0	-6.621344686E-1	-1.022430658E-1
2.408168871E1	-1.241417408E0	-3.293602467E-1	-6.958045810E-2
2.409170271E1	-1.237655282E0	8.714325726E-2	2.335528471E-2
2.410171671E1	-1.042327881E0	4.252232909E-1	1.115301549E-1
2.411173071E1	-6.799170971E-1	5.478088260E-1	1.523128599E-1
2.412174471E1	-2.276212722E-1	4.665565789E-1	1.487423480E-1
2.413175871E1	2.418947816E-1	2.365971655E-1	1.108505726E-1
2.414177271E1	6.450502276E-1	-8.193901181E-2	5.833383650E-2
2.415178671E1	9.321782589E-1	-3.343057632E-1	7.268043235E-3
2.416180071E1	1.070087671E0	-4.450448155E-1	-4.558904842E-2
2.417181471E1	1.055428743E0	-4.351578653E-1	-1.060999930E-1
2.418182871E1	9.135946631E-1	-3.644666672E-1	-1.910167485E-1
2.419184271E1	6.794615388E-1	-2.693993747E-1	-2.946587503E-1
2.420185671E1	3.819885850E-1	-1.688613147E-1	-4.117872417E-1
2.421187071E1	5.155306682E-2	-7.654251903E-2	-5.259218812E-1
2.422188471E1	-2.747997344E-1	6.268471014E-3	-6.156144738E-1
2.423189871E1	-5.370720625E-1	7.639280707E-2	-6.564813852E-1
2.424191271E1	-7.062371373E-1	1.677256376E-1	-6.525458097E-1
2.425192671E1	-7.632671595E-1	2.447288632E-1	-6.154341698E-1
2.426194171E1	-7.164149284E-1	2.860794961E-1	-5.485693812E-1
2.427195571E1	-5.739153028E-1	2.733826339E-1	-4.682706594E-1
2.428196971E1	-3.706542850E-1	1.909618080E-1	-4.018388987E-1
2.429198371E1	-1.277522296E-1	7.448707521E-2	-3.575043976E-1
2.430199771E1	1.265911013E-1	-3.646207228E-2	-3.246313930E-1
2.431201171E1	3.524302840E-1	-1.113424078E-1	-3.105915487E-1
2.432202571E1	5.200979114E-1	-1.419045776E-1	-3.004219830E-1
2.433203971E1	6.202698946E-1	-1.082198620E-1	-2.899743915E-1
2.434205371E1	6.508879662E-1	-3.682982922E-2	-2.726417482E-1
2.435206771E1	6.140784621E-1	3.767740354E-2	-2.409045398E-1
2.436208171E1	5.343682170E-1	1.003168151E-1	-1.994290054E-1
2.437209571E1	4.356997311E-1	1.296541244E-1	-1.514898390E-1
2.438210971E1	3.243726790E-1	1.073751897E-1	-1.015081704E-1
2.439212371E1	2.307988405E-1	4.605903476E-2	-4.462688416E-2
2.440213771E1	1.637692004E-1	-2.079696022E-2	1.265158691E-2
2.441215171E1	1.279168278E-1	-7.224950194E-2	5.955066159E-2
2.442216571E1	1.076448411E-1	-1.374927014E-1	8.851147443E-2
2.443217971E1	9.393659234E-2	-1.934335679E-1	9.913825244E-2
2.444219371E1	8.269272745E-2	-2.319348902E-1	1.013265699E-1
2.445220871E1	7.217475772E-2	-2.249313593E-1	1.111612096E-1
2.446222271E1	6.611527503E-2	-1.587038785E-1	1.222567335E-1
2.447223671E1	6.031540036E-2	-7.266057283E-2	1.330470145E-1
2.448225071E1	6.353729218E-2	9.715791792E-3	1.431513131E-1
2.449226471E1	6.425113976E-2	1.050262302E-1	1.505715847E-1
2.450227871E1	8.990883082E-2	2.372817397E-1	1.746734530E-1
2.451229271E1	1.468179971E-1	4.232507050E-1	2.216742188E-1
2.452230671E1	2.262773961E-1	5.398875475E-1	2.534457147E-1
2.453232071E1	3.096666336E-1	5.256611705E-1	2.528596818E-1
2.454233471E1	3.716980517E-1	4.254642427E-1	2.411678880E-1
2.455234871E1	3.905214965E-1	2.826698720E-1	2.178854048E-1
2.456236271E1	3.442807794E-1	1.177970245E-1	1.794714332E-1
2.457237671E1	2.201611102E-1	-2.171587572E-2	1.298524886E-1
2.458239071E1	2.523183078E-2	-8.784988523E-2	8.032914251E-2
2.459240471E1	-2.099696100E-1	-8.758746833E-2	3.699666262E-2
2.460241871E1	-4.269810319E-1	3.970497474E-2	-5.583821330E-3
2.461243371E1	-5.859879851E-1	2.570884526E-1	-2.782392688E-2
2.462244771E1	-6.485104561E-1	4.963681400E-1	-2.375807986E-2
2.463246171E1	-6.122179031E-1	6.413288116E-1	1.444064826E-2
2.464247571E1	-4.776499271E-1	6.337212324E-1	6.640238315E-2
2.465248971E1	-2.801491618E-1	4.938865006E-1	1.211420223E-1
2.466250371E1	-5.016655847E-2	2.834733427E-1	1.819566488E-1
2.467251771E1	1.733086705E-1	5.790845305E-2	2.525135577E-1
2.468253171E1	3.523298204E-1	-1.400823891E-1	3.172046542E-1
2.469254571E1	4.582101107E-1	-2.908234894E-1	3.482023180E-1
2.470255971E1	4.866758585E-1	-3.894158304E-1	3.529049456E-1
2.471257371E1	4.378166795E-1	-4.901869297E-1	3.167352080E-1
2.472258771E1	3.135738373E-1	-6.028639674E-1	2.417259514E-1
2.473260171E1	1.124546975E-1	-6.413768530E-1	1.435599625E-1
2.474261571E1	-1.264343113E-1	-5.577242970E-1	5.735155940E-2
2.475262971E1	-3.758490086E-1	-3.907423913E-1	-1.447619684E-2
2.476264371E1	-6.022970676E-1	-1.790136099E-1	-7.159034908E-2
2.477265771E1	-7.774436474E-1	3.102236241E-2	-1.213641316E-1
2.478267271E1	-8.911265731E-1	1.842958033E-1	-1.394128948E-1
2.479268671E1	-9.134472609E-1	2.649244070E-1	-1.196902320E-1
2.480270071E1	-8.411040902E-1	3.054832816E-1	-6.943451613E-2
2.481271471E1	-6.949304342E-1	2.865608335E-1	-2.595754806E-3
2.482272871E1	-4.989612103E-1	2.312131524E-1	6.135872751E-2
2.483274271E1	-2.717805505E-1	1.724297702E-1	1.189212948E-1
2.484275671E1	-4.922977835E-2	9.176501632E-2	1.582479328E-1
2.485277071E1	1.319397390E-1	1.563801989E-2	1.821303666E-1
2.486278471E1	2.502642572E-1	-5.783113837E-2	1.884377897E-1
2.487279871E1	3.131529987E-1	-1.001294106E-1	1.824873984E-1
2.488281379E1	3.156595826E-1	-1.297573447E-1	1.618748009E-1
2.489282779E1	2.778661847E-1	-1.412271857E-1	1.364975125E-1
2.490284179E1	2.028414756E-1	-1.211426854E-1	1.080232710E-1
2.491285579E1	1.226911545E-1	-8.451671898E-2	7.746901363E-2
2.492286979E1	6.271836162E-2	-6.525221467E-2	4.714998603E-2
2.493288479E1	2.936900593E-2	-8.507500589E-2	1.952572353E-2
2.494289879E1	1.004005037E-2	-1.375371367E-1	-1.492039952E-2
2.495291279E1	5.721090361E-3	-1.942709982E-1	-6.234410033E-2
2.496292679E1	-2.459874377E-3	-2.664794326E-1	-1.198571920E-1
2.497294079E1	-1.875336654E-2	-3.018860221E-1	-1.723733693E-1
2.498295479E1	-5.150518566E-2	-2.688814700E-1	-2.098429799E-1
2.499296879E1	-1.044661403E-1	-1.695926785E-1	-2.183004320E-1
2.500298279E1	-1.531228870E-1	-3.825223446E-2	-1.993456483E-1
2.501299679E1	-1.796855181E-1	9.918855131E-2	-1.572412699E-1
2.502301079E1	-1.556188017E-1	1.923906654E-1	-9.760377556E-2
2.503302479E1	-5.574687570E-2	2.587787211E-1	-1.522467658E-2
2.504303879E1	1.003726870E-1	2.496845424E-1	5.974144489E-2
2.505305279E1	2.598066032E-1	1.462462544E-1	1.101956740E-1
2.506306679E1	3.737014830E-1	-2.656999417E-2	1.228462234E-1
2.507308079E1	4.029949009E-1	-2.239825130E-1	8.471101522E-2
2.508309579E1	3.160229921E-1	-4.544505775E-1	-3.172638267E-2
2.509310979E1	1.052604541E-1	-6.661735773E-1	-2.010401487E-1
2.510312379E1	-2.315447181E-1	-7.592608929E-1	-3.659329414E-1
2.511313779E1	-6.421623230E-1	-7.089482546E-1	-4.876388907E-1
2.512315179E1	-1.029825449E0	-5.218582749E-1	-5.479488373E-1
2.513316579E1	-1.302733421E0	-2.600763142E-1	-5.115912557E-1
2.514317979E1	-1.411105752E0	1.633022726E-2	-3.832407594E-1
2.515319379E1	-1.308781743E0	2.100841701E-1	-2.242908180E-1
2.516320779E1	-1.020253301E0	2.783612311E-1	-7.867716998E-2
2.517322179E1	-5.981458426E-1	2.264351100E-1	1.659008302E-2
2.518323579E1	-1.259322166E-1	8.844821155E-2	5.430310592E-2
2.519324979E1	3.108829260E-1	-9.194923192E-2	4.506690055E-2
2.520326379E1	6.564565897E-1	-2.262026370E-1	1.239817031E-2
2.521327779E1	8.647161126E-1	-2.706643343E-1	-2.635142393E-2
2.522329179E1	9.287467599E-1	-2.438790798E-1	-8.651276678E-2
2.523330679E1	8.579001427E-1	-2.094969302E-1	-1.745212823E-1
2.524332079E1	6.740866303E-1	-1.644269228E-1	-2.855245173E-1
2.525333479E1	4.024589658E-1	-8.514250070E-2	-4.003163278E-1
2.526334879E1	7.650695741E-2	-6.121186540E-3	-4.862890244E-1
2.527336279E1	-2.564490438E-1	8.054326475E-2	-5.162690282E-1
2.528337679E1	-5.248932838E-1	1.712433398E-1	-4.956481159E-1
2.529339079E1	-6.901817918E-1	2.217170298E-1	-4.512463510E-1
2.530340479E1	-7.553466558E-1	2.210941166E-1	-4.020694792E-1
2.531341879E1	-7.103677392E-1	1.759509444E-1	-3.445064425E-1
2.532343279E1	-5.778064728E-1	1.052261740E-1	-2.920355201E-1
2.533344679E1	-3.900167346E-1	1.490930282E-2	-2.581387162E-1
2.534346079E1	-1.737379730E-1	-6.516449898E-2	-2.465377301E-1
2.535347479E1	3.911376745E-2	-9.106300771E-2	-2.513017058E-1
2.536348879E1	2.308171540E-1	-6.722372770E-2	-2.592373788E-1
2.537350379E1	3.693948984E-1	-2.030428499E-2	-2.505909204E-1
2.538351779E1	4.500263631E-1	4.020326585E-2	-2.242695689E-1
2.539353179E1	4.825455248E-1	9.514456987E-2	-1.813115031E-1
2.540354579E1	4.738087952E-1	1.200033128E-1	-1.453441828E-1
2.541355979E1	4.393316507E-1	1.303210407E-1	-1.002107188E-1
2.542357379E1	3.977953792E-1	1.148584485E-1	-4.496610165E-2
2.543358779E1	3.381227255E-1	7.151209563E-2	1.644042134E-2
2.544360179E1	2.812010944E-1	3.493544459E-2	8.944725245E-2
2.545361579E1	2.193223238E-1	-2.835155837E-2	1.519290954E-1
2.546362979E1	1.597391516E-1	-1.361746937E-1	2.024782896E-1
2.547364379E1	1.109798625E-1	-2.446895689E-1	2.396290898E-1
2.548365779E1	6.529147178E-2	-3.285823464E-1	2.542493045E-1
2.549367179E1	1.290998422E-2	-3.678586185E-1	2.438448220E-1
2.550368579E1	-5.460354686E-2	-3.575620353E-1	2.220316678E-1
2.551370079E1	-1.224088520E-1	-2.785906494E-1	2.115254998E-1
2.552371479E1	-1.795466989E-1	-1.357490867E-1	1.986794770E-1
2.553372879E1	-2.170399725E-1	1.789173856E-2	1.801380217E-1
2.554374279E1	-2.117671818E-1	1.987177134E-1	1.723895520E-1
2.555375679E1	-1.477842033E-1	4.137759507E-1	1.876681000E-1
2.556377079E1	-2.599438280E-2	5.950165987E-1	2.059019655E-1
2.557378479E1	1.322053671E-1	6.609116793E-1	2.079225481E-1
2.558379879E1	2.998798788E-1	6.195133924E-1	1.969609857E-1
2.559381279E1	4.308643937E-1	4.987391829E-1	1.746623218E-1
2.560382679E1	4.937655926E-1	3.069180548E-1	1.299214810E-1
2.561384079E1	4.572249055E-1	9.605842084E-2	7.150027156E-2
2.562385479E1	3.055709302E-1	-7.597113401E-2	9.311733767E-3
2.563386879E1	5.131998658E-2	-1.516856104E-1	-3.261622787E-2
2.564388279E1	-2.421097606E-1	-8.928935975E-2	-4.190640152E-2
2.565389779E1	-4.853706062E-1	1.112020761E-1	-2.948304266E-2
2.566391179E1	-6.145658493E-1	3.737101555E-1	1.670975238E-2
2.567392579E1	-6.108911037E-1	5.902115107E-1	7.649435848E-2
2.568393979E1	-4.705558419E-1	6.416986585E-1	1.269633919E-1
2.569395379E1	-2.393725961E-1	5.129284859E-1	1.471385360E-1
2.570396779E1	2.907883003E-2	2.645285428E-1	1.660459191E-1
2.571398179E1	2.685515285E-1	-2.837704867E-2	1.836306900E-1
2.572399579E1	4.271350503E-1	-2.634473443E-1	1.854184568E-1
2.573400979E1	4.831070006E-1	-3.753874898E-1	1.854973137E-1
2.574402379E1	4.318544567E-1	-3.919925392E-1	1.662232131E-1
2.575403779E1	2.933827043E-1	-3.502570093E-1	1.040523574E-1
2.576405179E1	9.438597411E-2	-2.807253599E-1	2.421824448E-2
2.577406579E1	-1.197803468E-1	-1.845742166E-1	-5.695561320E-2
2.578407979E1	-3.283455372E-1	-8.217141032E-2	-1.187446788E-1
2.579409479E1	-5.017707944E-1	2.268798184E-3	-1.639939696E-1
2.580410879E1	-6.279937029E-1	5.609580874E-2	-1.837106794E-1
2.581412279E1	-7.023555040E-1	6.290281564E-2	-1.871066839E-1
2.582413679E1	-7.211278677E-1	6.776361912E-2	-1.610689610E-1
2.583415079E1	-6.778464913E-1	9.047567099E-2	-9.967953712E-2
2.584416479E1	-5.743627548E-1	1.192303523E-1	-9.616488591E-3
2.585417879E1	-4.183893800E-1	1.436450034E-1	8.285301179E-2
2.586419279E1	-2.251591980E-1	1.474112570E-1	1.692797840E-1
2.587420679E1	-2.783646621E-2	8.463779837E-2	2.441158444E-1
2.588422242E1	1.523783058E-1	-9.999761358E-3	3.206761479E-1
2.589423642E1	2.928167880E-1	-9.674374014E-2	3.780185878E-1
2.590425042E1	3.919729292E-1	-1.653451622E-1	4.191274047E-1
2.591426442E1	4.378525317E-1	-2.067126483E-1	4.394719601E-1
2.592427942E1	4.500487447E-1	-2.310566008E-1	4.453634024E-1
2.593429342E1	4.287094772E-1	-2.473812401E-1	4.395598471E-1
2.594430742E1	3.911956549E-1	-2.608637810E-1	4.178207219E-1
2.595432142E1	3.539412320E-1	-2.944661975E-1	3.949258029E-1
2.596433542E1	3.352463841E-1	-3.059811890E-1	3.761931062E-1
2.597434942E1	3.252510428E-1	-3.115079105E-1	3.374969065E-1
2.598436342E1	3.186250925E-1	-3.096932471E-1	2.746441662E-1
2.599437742E1	3.241883218E-1	-2.941796184E-1	2.007975131E-1
2.600439142E1	3.416879475E-1	-2.478017360E-1	1.257166117E-1
2.601440542E1	3.608953953E-1	-1.525114328E-1	5.665553361E-2
2.602441942E1	3.712013066E-1	-3.048139811E-2	-1.893296838E-2
2.603443342E1	3.685466647E-1	9.035900235E-2	-8.802389354E-2
2.604444742E1	3.522388339E-1	1.850470006E-1	-1.380686462E-1
2.605446142E1	3.221391439E-1	2.418932915E-1	-1.731225848E-1
2.606447642E1	3.121224642E-1	2.884200215E-1	-1.946521103E-1
2.607449042E1	3.236017227E-1	3.362612426E-1	-1.941011846E-1
2.608450442E1	3.446809053E-1	3.682753742E-1	-1.682181954E-1
2.609451842E1	3.455462456E-1	3.404858708E-1	-1.366363615E-1
2.610453242E1	3.108886778E-1	2.971812785E-1	-1.111083627E-1
2.611454642E1	2.391169667E-1	2.271280885E-1	-1.167448610E-1
2.612456042E1	1.077067629E-1	5.373792723E-2	-1.654889584E-1
2.613457442E1	-1.049627140E-1	-2.043608129E-1	-2.576189935E-1
2.614458842E1	-3.864881098E-1	-4.330254197E-1	-3.507803380E-1
2.615460242E1	-7.004128695E-1	-5.057936311E-1	-4.221061766E-1
2.616461642E1	-9.893096685E-1	-4.366505146E-1	-4.721445739E-1
2.617463042E1	-1.189894080E0	-2.676729262E-1	-4.604019225E-1
2.618464442E1	-1.253847837E0	-5.301388353E-2	-3.785486221E-1
2.619465942E1	-1.146045685E0	1.448619515E-1	-2.448947877E-1
2.620467342E1	-8.882634044E-1	2.457062751E-1	-1.027477607E-1
2.621468742E1	-5.200702548E-1	1.874913573E-1	2.853292599E-2
2.622470142E1	-1.077607423E-1	2.886150032E-2	1.203283668E-1
2.623471542E1	2.679775059E-1	-1.516723633E-1	1.761807650E-1
2.624472942E1	5.453047156E-1	-2.988697886E-1	1.927301884E-1
2.625474342E1	6.919339895E-1	-3.873628974E-1	1.810287684E-1
2.626475742E1	7.178084254E-1	-4.501352012E-1	1.265421063E-1
2.627477142E1	6.176483035E-1	-4.505165815E-1	3.347050026E-2
2.628478542E1	4.177684784E-1	-4.003876448E-1	-8.894623071E-2
2.629479942E1	1.280983835E-1	-3.131696284E-1	-2.257158756E-1
2.630481342E1	-2.178752571E-1	-2.229571491E-1	-3.498521745E-1
2.631482742E1	-5.722375512E-1	-1.325510293E-1	-4.218742847E-1
2.632484242E1	-8.654763699E-1	-2.623285167E-2	-4.235709906E-1
2.633485642E1	-1.047607183E0	7.944289595E-2	-3.883667886E-1
2.634487042E1	-1.094137669E0	1.742237359E-1	-3.241324127E-1
2.635488442E1	-1.009249091E0	2.569783330E-1	-2.478289455E-1
2.636489842E1	-7.969123125E-1	2.869247794E-1	-1.805385947E-1
2.637491242E1	-5.000418425E-1	2.461696863E-1	-1.409444511E-1
2.638492642E1	-1.641106904E-1	1.483504474E-1	-1.278510094E-1
2.639494042E1	1.512085795E-1	4.586330429E-2	-1.316879988E-1
2.640495442E1	4.080323577E-1	-3.087381832E-2	-1.316866726E-1
2.641496842E1	5.769062638E-1	-6.943785399E-2	-1.280085891E-1
2.642498242E1	6.378750801E-1	-4.307202622E-2	-1.144909188E-1
2.643499642E1	6.113361716E-1	2.542532422E-2	-8.283533901E-2
2.644501042E1	5.199835896E-1	1.288129687E-1	-4.034860060E-2
2.645502542E1	4.108596742E-1	2.512961626E-1	1.172173023E-2
2.646503942E1	3.014442325E-1	3.456591368E-1	6.790617108E-2
2.647505342E1	2.074767202E-1	4.026730061E-1	1.250102222E-1
2.648506742E1	1.449299902E-1	4.048525393E-1	1.749058813E-1
2.649508142E1	1.233399585E-1	3.793770373E-1	2.140827775E-1
2.650509542E1	1.229559407E-1	3.396243155E-1	2.333986908E-1
2.651510942E1	1.353003085E-1	2.619182765E-1	2.345479727E-1
2.652512342E1	1.337692589E-1	1.633208543E-1	2.212156504E-1
2.653513742E1	1.158966571E-1	8.147203922E-2	2.127497792E-1
2.654515142E1	7.480274886E-2	4.107135534E-2	2.078847140E-1
2.655516542E1	8.364681154E-3	4.922494665E-2	1.978412867E-1
2.656517942E1	-6.851118803E-2	9.299000353E-2	1.977209151E-1
2.657519342E1	-1.326263249E-1	2.056150585E-1	2.221594900E-1
2.658520842E1	-1.614001840E-1	3.502758443E-1	2.652137578E-1
2.659522242E1	-1.321723461E-1	4.760818779E-1	3.156422079E-1
2.660523642E1	-4.377244413E-2	5.438145995E-1	3.641804457E-1
2.661525042E1	9.229880571E-2	5.145997405E-1	3.840121329E-1
2.662526442E1	2.409314066E-1	3.884583116E-1	3.752942979E-1
2.663527842E1	3.502331674E-1	1.565025747E-1	3.433669806E-1
2.664529242E1	3.921244144E-1	-1.416580081E-1	2.874246240E-1
2.665530642E1	3.373682201E-1	-3.557998538E-1	2.121841758E-1
2.666532042E1	1.752003431E-1	-4.439366460E-1	1.468938589E-1
2.667533442E1	-4.920167476E-2	-3.519128859E-1	1.008471027E-1
2.668534842E1	-2.680155039E-1	-9.300357103E-2	7.535852492E-2
2.669536242E1	-3.980818689E-1	2.401511669E-1	7.934352010E-2
2.670537642E1	-4.054793417E-1	5.581464171E-1	1.145630255E-1
2.671539142E1	-2.857718766E-1	7.306379080E-1	1.641846001E-1
2.672540542E1	-6.309220195E-2	7.359139919E-1	2.241755128E-1
2.673541942E1	2.154178023E-1	5.929852128E-1	2.993499637E-1
2.674543342E1	4.895913005E-1	3.427484930E-1	3.779332042E-1
2.675544742E1	7.194378972E-1	4.723282158E-2	4.357552230E-1
2.676546142E1	8.666958213E-1	-2.201163173E-1	4.526668191E-1
2.677547542E1	9.014406204E-1	-4.409264028E-1	4.285280406E-1
2.678548942E1	8.150271177E-1	-5.728300810E-1	3.556002975E-1
2.679550342E1	6.184785366E-1	-6.238605976E-1	2.444840074E-1
2.680551742E1	3.305847049E-1	-6.148473620E-1	1.186661646E-1
2.681553142E1	2.286843956E-4	-5.374521017E-1	2.887411974E-4
2.682554542E1	-3.433063030E-1	-3.676492274E-1	-1.083160341E-1
2.683555942E1	-6.746096015E-1	-1.698657423E-1	-1.928111315E-1
2.684557442E1	-9.503852725E-1	2.449601889E-2	-2.262250185E-1
2.685558842E1	-1.140162349E0	1.614122689E-1	-2.214453071E-1
2.686560242E1	-1.223107338E0	2.108445317E-1	-1.954970658E-1
2.687561642E1	-1.204416275E0	2.202782482E-1	-1.514297426E-1
2.688562829E1	-1.103574038E0	1.753749549E-1	-1.017737687E-1
2.689564229E1	-9.336829782E-1	9.088940173E-2	-5.602366850E-2
2.690565629E1	-7.174143195E-1	2.800311521E-2	-1.630821079E-2
2.691567029E1	-4.741200507E-1	-3.149496019E-2	1.260091923E-2
2.692568429E1	-2.257475406E-1	-7.727496326E-2	3.641570359E-2
2.693569829E1	9.990962222E-3	-1.005883962E-1	5.249691010E-2
2.694571229E1	1.924625039E-1	-1.319793463E-1	6.158574671E-2
2.695572629E1	3.224529922E-1	-1.622709632E-1	6.104890257E-2
2.696574029E1	3.988580108E-1	-1.946227849E-1	5.494254082E-2
2.697575529E1	4.468539655E-1	-2.250074744E-1	5.733250827E-2
2.698576929E1	4.615953863E-1	-2.422844619E-1	4.930094630E-2
2.699578329E1	4.590945840E-1	-2.432474494E-1	4.508195072E-2
2.700579729E1	4.616706669E-1	-2.082897425E-1	5.189272016E-2
2.701581129E1	4.593722224E-1	-1.666495800E-1	4.839753360E-2
2.702582529E1	4.621309936E-1	-1.291496158E-1	2.377687395E-2
2.703583929E1	4.707302749E-1	-1.046606973E-1	-3.459712956E-3
2.704585329E1	4.715135098E-1	-1.081592888E-1	-4.300392792E-2
2.705586729E1	4.536780715E-1	-1.424990594E-1	-8.679792285E-2
2.706588129E1	4.217260182E-1	-1.337385923E-1	-1.086608768E-1
2.707589529E1	3.778080940E-1	-6.227267161E-2	-1.101823449E-1
2.708590929E1	3.155865371E-1	2.893606946E-2	-1.040887609E-1
2.709592429E1	2.669906020E-1	1.310688257E-1	-8.829569817E-2
2.710593829E1	2.550745606E-1	2.098089159E-1	-5.791062862E-2
2.711595229E1	2.815403044E-1	1.951799691E-1	-1.609165780E-2
2.712596629E1	3.340229690E-1	9.664434195E-2	2.547282912E-2
2.713598029E1	3.937558532E-1	-8.387979120E-3	6.500434130E-2
2.714599429E1	4.098424315E-1	-1.550738364E-1	6.649411470E-2
2.715600829E1	3.450382054E-1	-4.037203193E-1	2.594865859E-3
2.716602229E1	1.842940450E-1	-7.559950352E-1	-1.163017005E-1
2.717603629E1	-9.024638683E-2	-1.082256436E0	-2.705766559E-1
2.718605029E1	-4.513364136E-1	-1.252822518E0	-4.016100466E-1
2.719606429E1	-8.582589626E-1	-1.182116866E0	-4.921869934E-1
2.720607829E1	-1.232277513E0	-8.935047388E-1	-5.180324316E-1
2.721609229E1	-1.504531741E0	-4.630571902E-1	-4.589697719E-1
2.722610729E1	-1.614959240E0	6.833637599E-3	-3.296855390E-1
2.723612129E1	-1.509931922E0	3.858478665E-1	-1.658046544E-1
2.724613529E1	-1.205031157E0	5.837332606E-1	-7.809422910E-3
2.725614929E1	-7.666087747E-1	5.665189028E-1	1.268655509E-1
2.726616329E1	-2.609471977E-1	3.975926936E-1	2.443548888E-1
2.727617729E1	2.538000941E-1	1.863964200E-1	3.088963926E-1
2.728619129E1	6.884160042E-1	-6.726301461E-2	3.133888543E-1
2.729620529E1	1.004656672E0	-2.322141677E-1	2.704984546E-1
2.730621929E1	1.169484973E0	-3.171687424E-1	1.849097610E-1
2.731623329E1	1.149482012E0	-3.530268669E-1	5.892888457E-2
2.732624729E1	9.518184662E-1	-3.203003407E-1	-8.274169266E-2
2.733626129E1	6.119945049E-1	-2.383288443E-1	-2.162204832E-1
2.734627629E1	1.675217152E-1	-1.322660595E-1	-3.247759938E-1
2.735629029E1	-3.090148568E-1	-3.206770867E-2	-3.948394656E-1
2.736630429E1	-7.484699488E-1	4.588115215E-2	-4.284522831E-1
2.737631829E1	-1.093673706E0	1.165756360E-1	-4.262052774E-1
2.738633229E1	-1.310391307E0	1.784493923E-1	-3.935810328E-1
2.739634629E1	-1.397014976E0	2.237539738E-1	-3.429113328E-1
