"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.063577050E1,-4.430786133E-1,4.447700958E0,8.736881561E0
1.064578350E1,-4.490661621E-1,4.472998352E0,8.685837708E0
1.065579750E1,-4.869374084E-1,4.465813293E0,8.641978912E0
1.066581050E1,-4.897814941E-1,4.460424500E0,8.583001556E0
1.067582350E1,-5.243595886E-1,4.475393372E0,8.623716888E0
1.068583650E1,-5.050497437E-1,4.488865356E0,8.578660583E0
1.069585050E1,-5.309458923E-1,4.473297729E0,8.552764435E0
1.070586350E1,-5.598358154E-1,4.472549286E0,8.497828674E0
1.071587638E1,-6.463558960E-1,4.435127106E0,8.437953186E0
1.072588937E1,-7.232958984E-1,4.399800568E0,8.408464508E0
1.073590337E1,-7.984396362E-1,4.383933563E0,8.441246338E0
1.074591638E1,-8.443940735E-1,4.356989594E0,8.434809723E0
1.075592938E1,-9.246272278E-1,4.373904419E0,8.456813965E0
1.076594238E1,-9.187893677E-1,4.399501190E0,8.511749725E0
1.077595638E1,-9.389973450E-1,4.464615784E0,8.529113617E0
1.078596937E1,-9.392967224E-1,4.521796875E0,8.572822723E0
1.079598238E1,-9.451345825E-1,4.534670105E0,8.608897705E0
1.080599538E1,-9.921368408E-1,4.539759521E0,8.649463348E0
1.081600938E1,-1.049467621E0,4.483027496E0,8.697064362E0
1.082602237E1,-1.109941864E0,4.431684265E0,8.752299500E0
1.083603538E1,-1.147962799E0,4.353995819E0,8.799301758E0
1.084604938E1,-1.135089569E0,4.273762665E0,8.825197906E0
1.085606238E1,-1.093176727E0,4.193978577E0,8.883576508E0
1.086607538E1,-1.025068359E0,4.141138458E0,8.899892578E0
1.087608837E1,-1.000070343E0,4.166136475E0,8.903934174E0
1.088610237E1,-9.424401855E-1,4.185895386E0,8.885223083E0
1.089611538E1,-8.476872253E-1,4.196373596E0,8.825646973E0
1.090612838E1,-7.934999084E-1,4.210893402E0,8.848399658E0
1.091614137E1,-6.858737183E-1,4.220323792E0,8.837173004E0
1.092615537E1,-6.252497864E-1,4.265529785E0,8.802744598E0
1.093616838E1,-5.701643372E-1,4.303251343E0,8.732839966E0
1.094618138E1,-5.378315735E-1,4.379442902E0,8.637488251E0
1.095619438E1,-5.093907166E-1,4.383334808E0,8.584498444E0
1.096620838E1,-4.867877197E-1,4.381538544E0,8.573571167E0
1.097622137E1,-4.674778748E-1,4.374203796E0,8.556806030E0
1.098623438E1,-4.857398987E-1,4.349205780E0,8.568781128E0
1.099624738E1,-5.183720398E-1,4.361180878E0,8.526868286E0
1.100626138E1,-5.150788879E-1,4.340823212E0,8.512198792E0
1.101627437E1,-5.212161255E-1,4.308340759E0,8.496930542E0
1.102628738E1,-4.986131287E-1,4.264332275E0,8.480913849E0
1.103630038E1,-5.101391602E-1,4.261787567E0,8.475525055E0
1.104631438E1,-5.010081482E-1,4.258494415E0,8.458460541E0
1.105632738E1,-5.125341797E-1,4.259991302E0,8.430768127E0
1.106634037E1,-5.114863586E-1,4.266278229E0,8.407266998E0
1.107635338E1,-5.382806396E-1,4.299958191E0,8.391849060E0
1.108636738E1,-5.800437927E-1,4.340074768E0,8.396190033E0
1.109638038E1,-5.939648438E-1,4.375401306E0,8.394842834E0
1.110639337E1,-5.533992004E-1,4.381538544E0,8.445886688E0
1.111640638E1,-5.426216125E-1,4.376748505E0,8.524772644E0
1.112642038E1,-5.104385376E-1,4.394711151E0,8.609945526E0
1.113643338E1,-4.776567078E-1,4.398902435E0,8.692274323E0
1.114644638E1,-4.453239441E-1,4.394112396E0,8.751401367E0
1.115645937E1,-4.686753845E-1,4.396806793E0,8.776848450E0
1.116647337E1,-4.812492371E-1,4.394112396E0,8.763077087E0
1.117648638E1,-4.737648010E-1,4.411326599E0,8.759185181E0
1.118649938E1,-5.444178772E-1,4.465513916E0,8.732091522E0
1.119651237E1,-6.143225098E-1,4.522994385E0,8.679850159E0
1.120652637E1,-6.457571411E-1,4.579876099E0,8.642727356E0
1.121653938E1,-6.670129395E-1,4.583169250E0,8.628955994E0
1.122655238E1,-6.950047302E-1,4.577930145E0,8.653654633E0
1.123656538E1,-7.996371460E-1,4.607718201E0,8.673712921E0
1.124657938E1,-9.318122864E-1,4.670587463E0,8.657696228E0
1.125659237E1,-1.086590424E0,4.806953888E0,8.648714905E0
1.126660538E1,-1.116528168E0,4.921615448E0,8.635242920E0
1.127661838E1,-1.060544586E0,4.983885956E0,8.652307434E0
1.128663238E1,-1.011746063E0,4.961282959E0,8.749156036E0
1.129664537E1,-7.547305298E-1,4.909939728E0,8.627908173E0
1.130665838E1,-7.569758606E-1,4.924908600E0,8.752748566E0
1.131667238E1,-6.807843018E-1,4.937033386E0,8.656349030E0
1.132668538E1,-7.223977661E-1,4.861889648E0,8.610544281E0
1.133669838E1,-7.206015015E-1,4.919220428E0,8.553812256E0
1.134671137E1,-7.192543030E-1,4.852908325E0,8.486751709E0
1.135672537E1,-7.191046143E-1,4.852159882E0,8.485105133E0
1.136673838E1,-7.384144592E-1,4.800517273E0,8.417146454E0
1.137675138E1,-6.953041077E-1,4.724924469E0,8.325986023E0
1.138676437E1,-6.875202942E-1,4.698878632E0,8.239166565E0
1.139677837E1,-8.887019348E-1,4.638105011E0,8.228688354E0
1.140679138E1,-8.442443848E-1,4.517904968E0,8.123157806E0
1.141680438E1,-8.759783936E-1,4.472998352E0,8.112230530E0
1.142681738E1,-9.647438049E-1,4.372257843E0,8.136929169E0
1.143683037E1,-9.683363342E-1,4.349505157E0,7.985444183E0
1.144684437E1,-9.372010803E-1,4.365072784E0,7.845784607E0
1.145685738E1,-9.943821716E-1,4.404590607E0,7.685617676E0
1.146687038E1,-1.066981201E0,4.429289246E0,7.635022888E0
1.147688337E1,-1.144220581E0,4.472399597E0,7.605983276E0
1.148689737E1,-1.415157166E0,4.510719910E0,7.549550629E0
1.149691038E1,-1.715881805E0,4.539460144E0,7.522906036E0
1.150692338E1,-1.852098541E0,4.640949097E0,7.368127899E0
1.151693638E1,-2.086660767E0,4.688250732E0,7.558082886E0
1.152695038E1,-2.179916840E0,4.555925903E0,7.740553436E0
1.153696337E1,-2.041454773E0,4.568799133E0,7.916437683E0
1.154697638E1,-2.028132477E0,4.466262360E0,7.989934845E0
1.155699038E1,-1.923649750E0,4.487368469E0,8.142916718E0
1.156700338E1,-1.965562592E0,4.432283020E0,8.187224579E0
1.157701637E1,-1.820364532E0,4.426145782E0,8.487799530E0
1.158702937E1,-1.805545349E0,4.676275635E0,8.710087280E0
1.159704338E1,-1.664987640E0,4.746479645E0,8.774453430E0
1.160705638E1,-1.446891174E0,4.877307587E0,8.570876770E0
1.161706938E1,-1.514251099E0,4.941673737E0,8.558602295E0
1.162708237E1,-1.456920319E0,4.937482452E0,8.707692261E0
1.163709538E1,-1.343905334E0,4.969515839E0,8.769663391E0
1.164710938E1,-1.282233582E0,4.883594513E0,8.747808838E0
1.165712238E1,-1.301393738E0,4.601880341E0,8.799900513E0
1.166713537E1,-1.232087860E0,4.551285553E0,9.034612427E0
1.167714937E1,-1.243913269E0,4.542902985E0,9.134305115E0
1.168716237E1,-1.279090118E0,4.469705200E0,9.101822662E0
1.169717538E1,-1.222807159E0,4.419260101E0,9.134454803E0
1.170718838E1,-1.159039764E0,4.431085510E0,9.142537994E0
1.171720104E1,-1.079405365E0,4.427492981E0,8.993597717E0
1.172721504E1,-1.011296997E0,4.479135590E0,8.759933624E0
1.173722804E1,-1.041983185E0,4.599485321E0,8.599317627E0
1.174724104E1,-1.037791901E0,4.650828552E0,8.433911591E0
1.175725404E1,-1.038989410E0,4.738546143E0,8.268355865E0
1.176726804E1,-1.029259644E0,4.793182526E0,8.172106018E0
1.177728104E1,-1.014590149E0,4.823419647E0,8.033943329E0
1.178729404E1,-1.010847931E0,4.874463501E0,8.001760254E0
1.179730704E1,-9.684860229E-1,4.886887665E0,7.875722351E0
1.180732104E1,-1.081501007E0,5.001249847E0,7.760611725E0
1.181733404E1,-1.217118988E0,5.032684479E0,7.764803009E0
1.182734704E1,-1.244362335E0,5.008584595E0,7.686665497E0
1.183736004E1,-1.239272919E0,4.949906616E0,7.664212189E0
1.184737404E1,-1.261576538E0,4.903503113E0,7.758665771E0
1.185738704E1,-1.256187744E0,4.883145447E0,7.769593048E0
1.186740004E1,-1.225501556E0,4.902754669E0,7.792495422E0
1.187741304E1,-1.194366302E0,4.928950195E0,7.889643402E0
1.188742704E1,-1.199006653E0,5.002447357E0,8.002957764E0
1.189744004E1,-1.213227081E0,5.068160706E0,8.073161774E0
1.190745304E1,-1.273701324E0,5.045408020E0,8.186476135E0
1.191746604E1,-1.223106537E0,5.036277008E0,8.416098633E0
1.192748004E1,-1.207389221E0,4.919220428E0,8.499175873E0
1.193749304E1,-1.093775482E0,4.877157898E0,8.671317902E0
1.194750604E1,-1.018781433E0,4.822072449E0,8.903335419E0
1.195751904E1,-1.002165985E0,4.759203186E0,9.156009979E0
1.196753304E1,-9.045689392E-1,4.688999176E0,9.346563721E0
1.197754604E1,-7.432044983E-1,4.553381195E0,9.582024078E0
1.198755904E1,-6.264472961E-1,4.381239166E0,9.776020660E0
1.199757204E1,-6.099815369E-1,4.299060059E0,9.940229187E0
1.200758604E1,-5.795947266E-1,4.268972626E0,1.008348129E1
1.201759904E1,-6.557862854E-1,4.344116364E0,1.005878265E1
1.202761204E1,-7.976911926E-1,4.399501190E0,9.879156189E0
1.203762504E1,-8.449928284E-1,4.427942047E0,9.775122528E0
1.204763904E1,-8.137078857E-1,4.372257843E0,9.666448517E0
1.205765204E1,-6.414161682E-1,4.243226166E0,9.593699799E0
1.206766504E1,-4.522096252E-1,4.152215424E0,9.447004852E0
1.207767804E1,-3.617976379E-1,4.103865967E0,9.415121155E0
1.208769204E1,-3.525169373E-1,4.111649780E0,9.394015045E0
1.209770504E1,-4.326004028E-1,4.236789551E0,9.413923645E0
1.210771804E1,-4.706213379E-1,4.297114105E0,9.519005127E0
1.211773104E1,-3.290158081E-1,4.193379822E0,9.700876923E0
1.212774504E1,-4.445755005E-2,4.011508026E0,9.935289459E0
1.213775804E1,3.085084534E-1,3.768263855E0,1.005953110E1
1.214777104E1,5.969586182E-1,3.508853302E0,1.017868332E1
1.215778404E1,6.545887756E-1,3.404819641E0,1.011611343E1
1.216779804E1,5.746549988E-1,3.473526764E0,9.914333038E0
1.217781104E1,4.382885742E-1,3.676055603E0,9.677226105E0
1.218782404E1,4.680766296E-1,3.451372833E0,9.436526642E0
1.219783704E1,2.743794250E-1,3.829636230E0,9.085207214E0
1.220785104E1,2.504292297E-1,3.820804596E0,8.874146118E0
1.221786404E1,3.347039795E-1,3.758833466E0,9.034762115E0
1.222787704E1,-4.894821167E-2,3.875590668E0,8.334817657E0
1.223789004E1,-5.493576050E-2,3.742517395E0,8.559500427E0
1.224790304E1,-4.041595459E-3,3.560196533E0,8.560548248E0
1.225791704E1,-1.305285645E-1,3.619024200E0,8.405171356E0
1.226793004E1,-9.639953613E-2,3.427422638E0,8.312364349E0
1.227794304E1,1.945953369E-3,3.305276642E0,8.161927185E0
1.228795604E1,5.358856201E-2,3.254532166E0,8.214767303E0
1.229797004E1,-1.058299255E-1,3.495231628E0,8.352780304E0
1.230798304E1,-1.972897339E-1,3.750001831E0,8.390801239E0
1.231799604E1,4.939727783E-2,2.688259735E0,8.608897705E0
1.232800904E1,3.281176758E-1,2.583327942E0,8.662635956E0
1.233802304E1,4.769082642E-1,2.794688416E0,8.799152069E0
1.234803604E1,4.890330505E-1,2.955154724E0,8.889863434E0
1.235804904E1,5.243595886E-1,2.934647369E0,8.743467865E0
1.236806204E1,4.014651489E-1,3.062780914E0,8.756490784E0
1.237807604E1,3.805087280E-1,3.219055939E0,8.570876770E0
1.238808904E1,3.499722290E-1,3.368445282E0,8.453221436E0
1.239810204E1,3.713777161E-1,3.421435089E0,8.285270691E0
1.240811504E1,3.255729675E-1,3.503913574E0,8.240813141E0
1.241812904E1,2.228865051E-1,3.622017975E0,8.292605438E0
1.242814204E1,1.655557251E-1,3.765270081E0,8.347092133E0
1.243815504E1,4.022135925E-1,3.776796112E0,8.186925201E0
1.244816804E1,5.863307190E-1,3.688629456E0,8.240364075E0
1.245818204E1,6.134243774E-1,3.573818207E0,8.268655243E0
1.246819504E1,6.195616150E-1,3.568728790E0,8.684041443E0
1.247820804E1,6.382727051E-1,3.662433929E0,8.753197632E0
1.248822104E1,7.152127075E-1,3.735332336E0,8.861422577E0
1.249823504E1,8.421487427E-1,3.708837433E0,8.947044525E0
1.250824804E1,9.675878906E-1,3.688030701E0,9.130712585E0
1.251826104E1,1.080303497E0,3.731141052E0,9.294771423E0
1.252827404E1,1.050964508E0,3.720213776E0,9.294621735E0
1.253828804E1,9.253756714E-1,3.756288757E0,9.311686249E0
1.254830104E1,9.377998352E-1,3.773802338E0,9.443412323E0
1.255831404E1,8.833131409E-1,3.927682343E0,9.428144073E0
1.256832704E1,7.041357422E-1,4.068539429E0,9.764794006E0
1.257834104E1,6.725514221E-1,3.692371674E0,9.885143738E0
1.258835404E1,7.270381165E-1,3.586841125E0,9.726623383E0
1.259836704E1,7.526348877E-1,3.622766418E0,9.832303619E0
1.260838004E1,6.421646118E-1,3.415746918E0,9.927954712E0
1.261839304E1,2.847079468E-1,3.724554749E0,9.886490936E0
1.262840704E1,1.419049072E-1,3.985761566E0,1.024140289E1
1.263842004E1,2.978805542E-1,3.840413818E0,1.030951126E1
1.264843304E1,4.143383789E-1,3.496728516E0,9.887389069E0
1.265844604E1,4.830455017E-1,3.022215271E0,9.827363892E0
1.266846004E1,4.014651489E-1,3.121159515E0,1.011311966E1
1.267847304E1,2.579136658E-1,3.520229645E0,1.047865952E1
1.268848604E1,1.989363098E-1,3.611689453E0,1.063613205E1
1.269849904E1,-1.407073975E-2,3.715872803E0,1.064331711E1
1.270851304E1,-1.210981750E-1,3.642525330E0,1.069645660E1
1.271852642E1,-7.858657837E-2,3.469784546E0,1.059990738E1
1.272853942E1,-1.411564636E-1,3.392096100E0,1.048165329E1
1.273855242E1,-2.260299683E-1,3.305126953E0,1.042282562E1
1.274856642E1,-2.299218750E-1,3.494932251E0,1.032492920E1
1.275857942E1,-2.742297363E-1,3.596271515E0,1.015682877E1
1.276859242E1,-3.008743286E-1,3.344495087E0,9.805808716E0
1.277860542E1,-4.685256958E-1,3.012335815E0,9.521250458E0
1.278861942E1,-6.321354675E-1,2.862796783E0,9.272916870E0
1.279863242E1,-6.834786987E-1,2.961890717E0,9.060209198E0
1.280864542E1,-6.045927429E-1,3.018772430E0,8.732690277E0
1.281865842E1,-4.550537109E-1,3.059338074E0,8.359366608E0
1.282867142E1,-3.998185730E-1,3.148103485E0,8.129145355E0
1.283868542E1,-5.098397827E-1,3.167413330E0,7.941735077E0
1.284869842E1,-7.220983887E-1,3.261567535E0,7.791597290E0
1.285871142E1,-9.234297180E-1,3.413950653E0,7.683072968E0
1.286872442E1,-1.010847931E0,3.416345673E0,7.565417633E0
1.287873842E1,-1.048419800E0,3.380719757E0,7.568561096E0
1.288875142E1,-1.062191162E0,3.294798431E0,7.566465454E0
1.289876442E1,-1.039288788E0,3.280278625E0,7.588170319E0
1.290877742E1,-9.431886292E-1,3.294648743E0,7.669151917E0
1.291879142E1,-9.337582397E-1,3.280128937E0,7.654632111E0
1.292880442E1,-8.812174988E-1,3.270698547E0,7.640711060E0
1.293881742E1,-7.584727478E-1,3.170107727E0,7.483537903E0
1.294883042E1,-7.815248108E-1,3.270399170E0,7.315736847E0
1.295884442E1,-7.399113464E-1,3.388204193E0,7.303761749E0
1.296885742E1,-6.524931335E-1,3.417393494E0,7.199578400E0
1.297887042E1,-6.785389709E-1,3.523073730E0,7.234306183E0
1.298888342E1,-7.018904114E-1,3.646716614E0,7.289541321E0
1.299889742E1,-7.304809570E-1,3.737577667E0,7.445367279E0
1.300891042E1,-7.994874573E-1,3.863016815E0,7.582332458E0
1.301892342E1,-8.056246948E-1,4.103267212E0,7.463629303E0
1.302893642E1,-7.405101013E-1,4.188440094E0,7.618706818E0
1.303895042E1,-6.500981140E-1,4.218078461E0,7.675738220E0
1.304896342E1,-6.259982300E-1,4.343816986E0,7.779472504E0
1.305897642E1,-5.522016907E-1,4.452490997E0,7.952662354E0
1.306898942E1,-3.890409851E-1,4.700974274E0,8.181386719E0
1.307900242E1,-2.980302429E-1,4.632416840E0,8.285420380E0
1.308901642E1,-2.406994629E-1,3.929927673E0,8.343050537E0
1.309902942E1,6.295907593E-1,2.602488098E0,8.620723114E0
1.310904242E1,4.950205994E-1,3.434308319E0,8.559650116E0
1.311905542E1,1.447489929E-1,4.997807007E0,9.139544220E0
1.312906942E1,2.806663513E-1,4.797673187E0,9.360335083E0
1.313908242E1,5.628295898E-1,4.461322632E0,9.010811920E0
1.314909542E1,9.119036865E-1,4.625231781E0,8.996292114E0
1.315910842E1,6.709048462E-1,5.314398651E0,9.101822662E0
1.316912242E1,2.821632385E-1,6.195167084E0,9.343719635E0
1.317913542E1,2.143542480E-1,6.564299469E0,9.333241425E0
1.318914842E1,5.752537537E-1,6.071374512E0,9.578581238E0
1.319916142E1,1.006656647E0,4.915328522E0,9.904004517E0
1.320917542E1,1.050216064E0,4.853656769E0,1.027957352E1
1.321918842E1,9.990225220E-1,5.281766510E0,1.076875626E1
1.322920142E1,1.034349060E0,5.251379700E0,1.089419540E1
1.323921442E1,8.440946960E-1,5.378615112E0,1.073986633E1
1.324922842E1,5.873785400E-1,5.596262512E0,1.068912186E1
1.325924142E1,6.222560120E-1,5.352718964E0,1.072280182E1
1.326925442E1,8.289761353E-1,5.122497711E0,1.045785278E1
1.327926742E1,9.868977356E-1,5.001549225E0,1.023975632E1
1.328928042E1,1.021775208E0,4.800517273E0,1.020487885E1
1.329929442E1,9.849517822E-1,4.262985077E0,1.010458740E1
1.330930742E1,9.599537659E-1,3.963008881E0,9.967023468E0
1.331932042E1,9.195378113E-1,4.157155151E0,1.007869125E1
1.332933342E1,9.993218994E-1,4.036206665E0,1.012838791E1
1.333934742E1,1.054856415E0,3.742218018E0,1.014709900E1
1.334936042E1,1.082399139E0,3.614683228E0,1.011326935E1
1.335937342E1,1.077758789E0,3.737877045E0,9.877659302E0
1.336938642E1,9.247769165E-1,4.022435303E0,9.724078674E0
1.337940042E1,8.894503784E-1,3.888463898E0,9.480235748E0
1.338941342E1,8.378077698E-1,3.587739258E0,9.043593750E0
1.339942642E1,6.355783081E-1,3.648213501E0,8.716374207E0
1.340943942E1,4.589456177E-1,3.751349030E0,8.554710388E0
1.341945342E1,3.315605164E-1,3.694467316E0,8.337661743E0
1.342946642E1,1.713935852E-1,3.673061829E0,8.042325897E0
1.343947942E1,3.502716064E-2,3.643124084E0,7.767347717E0
1.344949242E1,-8.532257080E-2,3.608845367E0,7.508984985E0
1.345950542E1,-1.712438965E-1,3.569776611E0,7.277865601E0
1.346951942E1,-2.043251038E-1,3.494782562E0,7.161557465E0
1.347953242E1,-1.558259583E-1,3.443289642E0,7.158414001E0
1.348954542E1,-6.167175293E-2,3.475323029E0,7.186405792E0
1.349955842E1,-3.891906738E-2,3.509901123E0,7.229067078E0
1.350957242E1,6.032455444E-2,3.541186066E0,7.330256653E0
1.351958542E1,1.366658020E-1,3.588338013E0,7.317383423E0
1.352959842E1,1.889071655E-1,3.617826691E0,7.252268829E0
1.353961142E1,2.484832764E-1,3.657045135E0,7.162904663E0
1.354962542E1,3.890409851E-1,3.728596344E0,7.109465790E0
1.355963842E1,4.336482239E-1,3.771257629E0,6.988517303E0
1.356965142E1,5.065466309E-1,3.820954285E0,6.989265747E0
1.357966442E1,5.043013000E-1,3.899989929E0,7.010072479E0
1.358967742E1,4.493655396E-1,3.938010864E0,6.941215668E0
1.359969142E1,4.842430115E-1,4.013304291E0,6.987170105E0
1.360970442E1,3.826043701E-1,4.158352661E0,6.900799713E0
1.361971742E1,3.152444458E-1,4.273612976E0,6.740333405E0
1.362973042E1,3.447331238E-1,4.489464111E0,6.732250214E0
1.363974442E1,3.141966248E-1,4.679868164E0,6.808741150E0
1.364975742E1,2.445913696E-1,4.907694397E0,6.865922241E0
1.365977042E1,1.788780212E-1,5.053790588E0,7.006330261E0
1.366978342E1,8.607101440E-2,5.267396393E0,7.117249603E0
1.367979742E1,5.313949585E-2,5.426515503E0,7.322921906E0
1.368981042E1,9.011260986E-2,5.569168854E0,7.569159851E0
1.369982342E1,1.270857239E-1,5.737269287E0,7.764653320E0
1.370983642E1,1.793270874E-1,5.837860107E0,7.997868347E0
1.371985037E1,1.673519897E-1,5.901328125E0,8.175099792E0
1.372986338E1,1.392105103E-1,5.921835480E0,8.399034119E0
1.373987638E1,1.187031555E-1,5.927373962E0,8.691376190E0
1.374988938E1,1.303788757E-1,5.890849915E0,8.970096588E0
1.375990237E1,1.571731567E-1,5.825585632E0,9.177116089E0
1.376991637E1,1.357676697E-1,5.746100922E0,9.483229523E0
1.377992938E1,1.345701599E-1,5.659281464E0,9.701475677E0
1.378994238E1,5.718109131E-2,5.533243561E0,9.903405762E0
1.379995537E1,-1.002914429E-2,5.370382233E0,1.027613068E1
1.380996937E1,-1.083746338E-1,5.333409119E0,1.052042267E1
1.381998238E1,-1.667532349E-1,5.344486084E0,1.064586182E1
1.382999538E1,-2.833607483E-1,5.405708771E0,1.076246933E1
1.384000838E1,-3.288661194E-1,5.498515778E0,1.084629501E1
1.385002238E1,-3.682342529E-1,5.604645081E0,1.081171692E1
1.386003537E1,-4.869374084E-1,5.733826447E0,1.066741699E1
1.387004838E1,-6.007008362E-1,5.754782867E0,1.053943314E1
1.388006138E1,-7.399113464E-1,5.680088196E0,1.043839325E1
1.389007538E1,-7.833210754E-1,5.444478149E0,1.033271301E1
1.390008837E1,-7.996371460E-1,5.100792847E0,1.046683411E1
1.391010138E1,-8.114625549E-1,4.710554352E0,1.061487625E1
1.392011438E1,-7.526348877E-1,4.222868500E0,1.073283096E1
1.393012738E1,-6.938072205E-1,3.879781952E0,1.082608704E1
1.394014138E1,-6.864724731E-1,3.602857819E0,1.087982529E1
1.395015437E1,-6.671626282E-1,3.410507812E0,1.073687256E1
1.396016738E1,-7.292834473E-1,3.324885864E0,1.041444305E1
1.397018038E1,-8.122109985E-1,3.311862946E0,1.002809647E1
1.398019438E1,-7.896080017E-1,3.396586761E0,9.441166992E0
1.399020737E1,-7.378157043E-1,3.556753693E0,8.858129425E0
1.400022038E1,-7.629634094E-1,3.772754517E0,8.314310303E0
1.401023338E1,-7.803273010E-1,3.983665924E0,7.896080017E0
1.402024738E1,-7.764353943E-1,4.140539703E0,7.557334442E0
1.403026038E1,-7.557783508E-1,4.179159393E0,7.326215057E0
1.404027337E1,-6.351292419E-1,4.109404449E0,7.220085754E0
1.405028638E1,-4.953199768E-1,4.001628571E0,7.253616028E0
1.406030038E1,-3.144960022E-1,3.892954559E0,7.268734589E0
1.407031338E1,-1.152603149E-1,3.777245178E0,7.250322876E0
1.408032637E1,-1.990859985E-2,3.740421753E0,7.284751282E0
1.409033937E1,6.586303711E-2,3.719914398E0,7.161258087E0
1.410035238E1,1.279838562E-1,3.685785370E0,6.992708588E0
1.411036638E1,1.067280579E-1,3.672612762E0,6.812034302E0
1.412037938E1,1.437011719E-2,3.663481750E0,6.594536591E0
1.413039237E1,-5.867797852E-2,3.706442413E0,6.396049347E0
1.414040538E1,-1.996847534E-1,3.725752258E0,6.217770081E0
1.415041938E1,-3.811074829E-1,3.760330353E0,6.076613617E0
1.416043238E1,-5.536985779E-1,3.867208099E0,5.988446960E0
1.417044537E1,-7.403604126E-1,3.903582458E0,6.041137390E0
1.418045837E1,-8.159532166E-1,3.978726196E0,6.022575989E0
1.419047138E1,-8.319699097E-1,4.092938690E0,6.120622101E0
1.420048538E1,-8.346643066E-1,4.280498657E0,6.242917786E0
1.421049838E1,-7.324269104E-1,4.450095978E0,6.469546509E0
1.422051137E1,-6.173162842E-1,4.601580963E0,6.662794647E0
1.423052438E1,-5.050497437E-1,4.703069916E0,7.011269989E0
1.424053838E1,-4.333488464E-1,4.829856262E0,7.422315216E0
1.425055138E1,-4.296066284E-1,4.812791748E0,7.757318573E0
1.426056437E1,-5.057981873E-1,4.907095642E0,8.294551392E0
1.427057737E1,-5.697152710E-1,4.939578094E0,8.750353546E0
1.428059137E1,-6.273454285E-1,5.004393311E0,9.201215973E0
1.429060438E1,-6.267466736E-1,5.241949310E0,9.754166107E0
1.430061738E1,-4.387376404E-1,5.420977020E0,1.019470001E1
1.431063037E1,-2.306703186E-1,5.541775818E0,1.067864365E1
1.432064437E1,-8.666976929E-2,5.618117065E0,1.128787674E1
1.433065738E1,1.137634277E-1,5.568420410E0,1.190564209E1
1.434067038E1,3.303630066E-1,5.431904297E0,1.233435059E1
1.435068337E1,5.084925842E-1,5.266198883E0,1.256921219E1
1.436069637E1,6.876699829E-1,5.113516388E0,1.250649261E1
1.437071037E1,8.048762512E-1,5.073549500E0,1.225561432E1
1.438072338E1,8.140072632E-1,5.039570160E0,1.187031555E1
1.439073638E1,6.900650024E-1,5.115911407E0,1.140882523E1
1.440074937E1,4.909790039E-1,5.114115143E0,1.112441666E1
1.441076337E1,3.917353821E-1,5.010530548E0,1.085437820E1
1.442077638E1,3.550616455E-1,4.796625366E0,1.076157120E1
1.443078938E1,3.932322693E-1,4.543651428E0,1.075438614E1
1.444080238E1,5.424719238E-1,4.317621460E0,1.073013657E1
1.445081637E1,7.604187012E-1,4.068090363E0,1.066157913E1
1.446082937E1,9.264234924E-1,3.907474365E0,1.053524185E1
1.447084238E1,1.012644196E0,3.814966736E0,1.034019745E1
1.448085538E1,1.043779449E0,3.727847900E0,9.964329071E0
1.449086938E1,1.007105713E0,3.749403076E0,9.510323181E0
1.450088237E1,9.973759460E-1,3.706891479E0,9.036558380E0
1.451089538E1,1.000968475E0,3.642675018E0,8.645571442E0
1.452090838E1,9.804611206E-1,3.547323303E0,8.357420654E0
1.453092238E1,9.183403015E-1,3.510050812E0,8.034691772E0
1.454093538E1,8.051756287E-1,3.518283691E0,7.762258301E0
1.455094837E1,6.659651184E-1,3.522325287E0,7.478598175E0
1.456096138E1,5.697152710E-1,3.516038361E0,7.221133575E0
1.457097538E1,5.132826233E-1,3.532354431E0,6.989864502E0
1.458098838E1,5.328918457E-1,3.570824432E0,6.777605896E0
1.459100137E1,5.785469055E-1,3.565735016E0,6.661148071E0
1.460101438E1,6.289920044E-1,3.541934509E0,6.539750519E0
1.461102738E1,6.679110718E-1,3.505410461E0,6.511908417E0
1.462104138E1,6.827302551E-1,3.489543457E0,6.468498688E0
1.463105438E1,7.017407227E-1,3.474574585E0,6.387816467E0
1.464106737E1,6.355783081E-1,3.461102600E0,6.361321564E0
1.465108038E1,5.324427795E-1,3.438649292E0,6.282884674E0
1.466109438E1,4.206253052E-1,3.439697113E0,6.294111328E0
1.467110738E1,3.204835510E-1,3.483106842E0,6.265969849E0
1.468112037E1,2.148033142E-1,3.570824432E0,6.183790741E0
1.469113338E1,8.666976929E-2,3.704197083E0,6.150410156E0
1.470114738E1,-5.733078003E-2,3.780238953E0,6.107898560E0
1.471116038E1,-2.155517578E-1,3.868405609E0,6.101461945E0
1.472117363E1,-2.454895020E-1,3.963907013E0,6.131848755E0
1.473118662E1,-2.309696960E-1,4.080364838E0,6.268813934E0
1.474120062E1,-2.659968567E-1,4.268373871E0,6.393504639E0
1.475121363E1,-3.653901672E-1,4.551584930E0,6.484515381E0
1.476122663E1,-4.418811035E-1,4.800666962E0,6.601871338E0
1.477123962E1,-5.207670593E-1,5.043462067E0,6.697821808E0
1.478125262E1,-6.578819275E-1,5.348976746E0,6.850803680E0
1.479126662E1,-8.033793640E-1,5.667963409E0,7.121141510E0
1.480127963E1,-9.327104187E-1,5.847290497E0,7.605234833E0
